Participant,Interaction,Hand,Bone,X,Y,Z,Time
3,1,L,b_l_ring1,0.02926242,2.11722,-0.09591537,2840.31
3,1,L,b_l_ring2,0.03783111,2.153186,-0.1083139,2840.31
3,1,L,b_l_ring3,0.02475587,2.146789,-0.1305458,2840.31
3,1,L,b_l_pinky0,0.02391265,2.079821,-0.135853,2840.31
3,1,L,b_l_pinky1,0.04484444,2.111013,-0.1099126,2840.31
3,1,L,b_l_pinky2,0.0448663,2.138126,-0.1243563,2840.31
3,1,L,b_l_pinky3,0.03223087,2.136577,-0.1401834,2840.31
3,1,L,l_thumb_finger_tip_marker,0.03513604,2.163566,-0.121148,2840.31
3,1,L,l_index_finger_tip_marker,0.006273138,2.206713,-0.05368221,2840.31
3,1,L,l_middle_finger_tip_marker,0.04492722,2.204375,-0.04940605,2840.31
3,1,L,l_ring_finger_tip_marker,0.01468303,2.124821,-0.1273266,2840.31
3,1,L,l_pinky_finger_tip_marker,0.01959525,2.118619,-0.1401049,2840.31
3,1,R,b_r_wrist,0.1837483,2.033843,-0.1321252,2840.31
3,1,R,b_r_forearm_stub,0.1837483,2.033843,-0.1321252,2840.31
3,1,R,b_r_thumb0,0.1943814,2.054278,-0.121365,2840.31
3,1,R,b_r_thumb1,0.2023557,2.076438,-0.1134288,2840.31
3,1,R,b_r_thumb2,0.2027634,2.10878,-0.1101273,2840.31
3,1,R,b_r_thumb3,0.1868645,2.136962,-0.1003796,2840.31
3,1,R,b_r_index1,0.2065181,2.09197,-0.05514357,2840.31
3,1,R,b_r_index2,0.2137452,2.122023,-0.03316449,2840.31
3,1,R,b_r_index3,0.21802,2.141481,-0.01924415,2840.31
3,1,R,b_r_middle1,0.1845639,2.088212,-0.05337838,2840.31
3,1,R,b_r_middle2,0.1812938,2.11996,-0.02467137,2840.31
3,1,R,b_r_middle3,0.1801312,2.146102,-0.01605843,2840.31
3,1,R,b_r_ring1,0.1655746,2.088126,-0.06185945,2840.31
3,1,R,b_r_ring2,0.1645713,2.127106,-0.06135536,2840.31
3,1,R,b_r_ring3,0.1709281,2.143598,-0.08119869,2840.31
3,1,R,b_r_pinky0,0.1606945,2.060803,-0.1093145,2840.31
3,1,R,b_r_pinky1,0.1483223,2.088566,-0.07525416,2840.31
3,1,R,b_r_pinky2,0.1524089,2.118731,-0.07939134,2840.31
3,1,R,b_r_pinky3,0.1584408,2.134113,-0.09120473,2840.31
3,1,R,r_thumb_finger_tip_marker,0.1798105,2.160276,-0.09678917,2840.31
3,1,R,r_index_finger_tip_marker,0.2205301,2.158629,-0.005069948,2840.31
3,1,R,r_middle_finger_tip_marker,0.1786479,2.169667,-0.007864013,2840.31
3,1,R,r_ring_finger_tip_marker,0.179222,2.153087,-0.1020693,2840.31
3,1,R,r_pinky_finger_tip_marker,0.1677033,2.149508,-0.1038271,2840.31
3,1,L,b_l_wrist,-0.005999489,2.052874,-0.1503592,2856.217
3,1,L,b_l_forearm_stub,-0.005999489,2.052874,-0.1503592,2856.217
3,1,L,b_l_thumb0,-0.01142815,2.076795,-0.1436663,2856.217
3,1,L,b_l_thumb1,-0.01523801,2.101064,-0.1399097,2856.217
3,1,L,b_l_thumb2,-0.01293016,2.13282,-0.1333274,2856.217
3,1,L,b_l_thumb3,0.01229599,2.152809,-0.123028,2856.217
3,1,L,b_l_index1,-0.01043171,2.128344,-0.08626502,2856.217
3,1,L,b_l_index2,-0.004686507,2.161523,-0.06881054,2856.217
3,1,L,b_l_index3,-0.0005246836,2.1837,-0.0597805,2856.217
3,1,L,b_l_middle1,0.01039406,2.120426,-0.08458865,2856.217
3,1,L,b_l_middle2,0.02436054,2.157384,-0.06780287,2856.217
3,1,L,b_l_middle3,0.03353441,2.181154,-0.05732544,2856.217
3,1,L,b_l_ring1,0.02824084,2.114662,-0.09357757,2856.217
3,1,L,b_l_ring2,0.03730146,2.150959,-0.1045809,2856.217
3,1,L,b_l_ring3,0.02458726,2.145463,-0.1272586,2856.217
3,1,L,b_l_pinky0,0.02373682,2.078232,-0.1345036,2856.217
3,1,L,b_l_pinky1,0.0441037,2.108815,-0.1074136,2856.217
3,1,L,b_l_pinky2,0.04450354,2.13636,-0.1210092,2856.217
3,1,L,b_l_pinky3,0.0322138,2.135325,-0.1371475,2856.217
3,1,L,l_thumb_finger_tip_marker,0.03475541,2.16152,-0.1179397,2856.217
3,1,L,l_index_finger_tip_marker,0.00472957,2.203654,-0.05109293,2856.217
3,1,L,l_middle_finger_tip_marker,0.0425207,2.201125,-0.04528186,2856.217
3,1,L,l_ring_finger_tip_marker,0.01436993,2.123465,-0.1247815,2856.217
3,1,L,l_pinky_finger_tip_marker,0.01957189,2.117386,-0.1378437,2856.217
3,1,R,b_r_wrist,0.1838368,2.032239,-0.1317298,2856.217
3,1,R,b_r_forearm_stub,0.1838368,2.032239,-0.1317298,2856.217
3,1,R,b_r_thumb0,0.1945661,2.052312,-0.1203976,2856.217
3,1,R,b_r_thumb1,0.2027166,2.07416,-0.111803,2856.217
3,1,R,b_r_thumb2,0.2034043,2.106343,-0.107233,2856.217
3,1,R,b_r_thumb3,0.1874659,2.134053,-0.09627536,2856.217
3,1,R,b_r_index1,0.2071981,2.087864,-0.05309452,2856.217
3,1,R,b_r_index2,0.2146453,2.117006,-0.0299906,2856.217
3,1,R,b_r_index3,0.2190584,2.135915,-0.01537399,2856.217
3,1,R,b_r_middle1,0.1852524,2.084071,-0.05129893,2856.217
3,1,R,b_r_middle2,0.1822131,2.114932,-0.02161545,2856.217
3,1,R,b_r_middle3,0.1812241,2.141058,-0.01293139,2856.217
3,1,R,b_r_ring1,0.1662053,2.084273,-0.05964759,2856.217
3,1,R,b_r_ring2,0.1651958,2.123214,-0.05784282,2856.217
3,1,R,b_r_ring3,0.1715032,2.140141,-0.07733237,2856.217
3,1,R,b_r_pinky0,0.1609699,2.05848,-0.1079141,2856.217
3,1,R,b_r_pinky1,0.1488622,2.085155,-0.0729025,2856.217
3,1,R,b_r_pinky2,0.152793,2.115467,-0.07598439,2856.217
3,1,R,b_r_pinky3,0.1587648,2.131231,-0.08731551,2856.217
3,1,R,r_thumb_finger_tip_marker,0.1802777,2.15715,-0.09168169,2856.217
3,1,R,r_index_finger_tip_marker,0.2217021,2.152525,-0.0005964134,2856.217
3,1,R,r_middle_finger_tip_marker,0.1799394,2.164676,-0.004856555,2856.217
3,1,R,r_ring_finger_tip_marker,0.1797592,2.149873,-0.09810582,2856.217
3,1,R,r_pinky_finger_tip_marker,0.1680216,2.146939,-0.09954993,2856.217
3,1,L,b_l_wrist,-0.005886381,2.051578,-0.1501204,2870.422
3,1,L,b_l_forearm_stub,-0.005886381,2.051578,-0.1501204,2870.422
3,1,L,b_l_thumb0,-0.01148784,2.075315,-0.1429381,2870.422
3,1,L,b_l_thumb1,-0.01538845,2.099484,-0.1386589,2870.422
3,1,L,b_l_thumb2,-0.01319494,2.131098,-0.1313871,2870.422
3,1,L,b_l_thumb3,0.01185292,2.15084,-0.1202144,2870.422
3,1,L,b_l_index1,-0.01166269,2.125425,-0.08426714,2870.422
3,1,L,b_l_index2,-0.006121127,2.158343,-0.06626239,2870.422
3,1,L,b_l_index3,-0.002044052,2.180466,-0.05706296,2870.422
3,1,L,b_l_middle1,0.009144828,2.117501,-0.08240099,2870.422
3,1,L,b_l_middle2,0.0225923,2.154145,-0.06453716,2870.422
3,1,L,b_l_middle3,0.0314315,2.177794,-0.05351041,2870.422
3,1,L,b_l_ring1,0.0271671,2.111991,-0.09119694,2870.422
3,1,L,b_l_ring2,0.03665868,2.148582,-0.1007752,2870.422
3,1,L,b_l_ring3,0.02430107,2.144001,-0.1238503,2870.422
3,1,L,b_l_pinky0,0.02349818,2.076582,-0.1330908,2870.422
3,1,L,b_l_pinky1,0.04329583,2.106515,-0.1048766,2870.422
3,1,L,b_l_pinky2,0.04403507,2.134476,-0.1175813,2870.422
3,1,L,b_l_pinky3,0.03207935,2.133972,-0.1339935,2870.422
3,1,L,l_thumb_finger_tip_marker,0.03424357,2.159363,-0.1145378,2870.422
3,1,L,l_index_finger_tip_marker,0.003131486,2.200425,-0.04833849,2870.422
3,1,L,l_middle_finger_tip_marker,0.04007454,2.197635,-0.04101017,2870.422
3,1,L,l_ring_finger_tip_marker,0.01396383,2.121988,-0.1221314,2870.422
3,1,L,l_pinky_finger_tip_marker,0.01945521,2.116066,-0.1354522,2870.422
3,1,R,b_r_wrist,0.1838933,2.030573,-0.131294,2870.422
3,1,R,b_r_forearm_stub,0.1838933,2.030573,-0.131294,2870.422
3,1,R,b_r_thumb0,0.1947336,2.050257,-0.1193996,2870.422
3,1,R,b_r_thumb1,0.2030724,2.071767,-0.1101564,2870.422
3,1,R,b_r_thumb2,0.2040521,2.103741,-0.1043441,2870.422
3,1,R,b_r_thumb3,0.1880941,2.130945,-0.09220937,2870.422
3,1,R,b_r_index1,0.2078951,2.083613,-0.05108109,2870.422
3,1,R,b_r_index2,0.2155853,2.111797,-0.0268936,2870.422
3,1,R,b_r_index3,0.2201515,2.130126,-0.01160179,2870.422
3,1,R,b_r_middle1,0.1859566,2.079794,-0.04925269,2870.422
3,1,R,b_r_middle2,0.1831679,2.109725,-0.018608,2870.422
3,1,R,b_r_middle3,0.182355,2.135816,-0.009801137,2870.422
3,1,R,b_r_ring1,0.1668516,2.080289,-0.05745535,2870.422
3,1,R,b_r_ring2,0.1658589,2.119147,-0.0543276,2870.422
3,1,R,b_r_ring3,0.17212,2.136515,-0.07344066,2870.422
3,1,R,b_r_pinky0,0.1612359,2.056067,-0.1064866,2870.422
3,1,R,b_r_pinky1,0.1494169,2.08162,-0.07055183,2870.422
3,1,R,b_r_pinky2,0.153215,2.112038,-0.07256249,2870.422
3,1,R,b_r_pinky3,0.159132,2.128172,-0.08339041,2870.422
3,1,R,r_thumb_finger_tip_marker,0.180795,2.15379,-0.08663568,2870.422
3,1,R,r_index_finger_tip_marker,0.2229419,2.146172,0.003760668,2870.422
3,1,R,r_middle_finger_tip_marker,0.1812677,2.159466,-0.001791295,2870.422
3,1,R,r_ring_finger_tip_marker,0.1803341,2.146511,-0.09410533,2870.422
3,1,R,r_pinky_finger_tip_marker,0.1683867,2.144189,-0.09522006,2870.422
3,1,L,b_l_wrist,-0.005086081,2.04857,-0.1513526,2885.154
3,1,L,b_l_forearm_stub,-0.005086081,2.04857,-0.1513526,2885.154
3,1,L,b_l_thumb0,-0.01093398,2.072032,-0.1434945,2885.154
3,1,L,b_l_thumb1,-0.01489299,2.096042,-0.1384443,2885.154
3,1,L,b_l_thumb2,-0.01278929,2.12738,-0.1300408,2885.154
3,1,L,b_l_thumb3,0.01171414,2.146663,-0.1170134,2885.154
3,1,L,b_l_index1,-0.01372239,2.119751,-0.08292679,2885.154
3,1,L,b_l_index2,-0.008646673,2.151931,-0.06350535,2885.154
3,1,L,b_l_index3,-0.0047388,2.173741,-0.05352026,2885.154
3,1,L,b_l_middle1,0.006941791,2.111639,-0.08039291,2885.154
3,1,L,b_l_middle2,0.01962842,2.147579,-0.06064202,2885.154
3,1,L,b_l_middle3,0.02799946,2.170898,-0.04859538,2885.154
3,1,L,b_l_ring1,0.02534281,2.106383,-0.0885357,2885.154
3,1,L,b_l_ring2,0.03566576,2.143302,-0.09568307,2885.154
3,1,L,b_l_ring3,0.02441684,2.14007,-0.1195402,2885.154
3,1,L,b_l_pinky0,0.02354587,2.072703,-0.1319495,2885.154
3,1,L,b_l_pinky1,0.04208606,2.101367,-0.1016415,2885.154
3,1,L,b_l_pinky2,0.04362911,2.129869,-0.1129997,2885.154
3,1,L,b_l_pinky3,0.03251307,2.130212,-0.1299959,2885.154
3,1,L,l_thumb_finger_tip_marker,0.03365697,2.155294,-0.1099262,2885.154
3,1,L,l_index_finger_tip_marker,0.0002792843,2.19347,-0.04420009,2885.154
3,1,L,l_middle_finger_tip_marker,0.0361005,2.190413,-0.03524685,2885.154
3,1,L,l_ring_finger_tip_marker,0.01390518,2.118076,-0.1191439,2885.154
3,1,L,l_pinky_finger_tip_marker,0.01986462,2.112504,-0.1329202,2885.154
3,1,R,b_r_wrist,0.1847222,2.028228,-0.1318636,2885.154
3,1,R,b_r_forearm_stub,0.1847222,2.028228,-0.1318636,2885.154
3,1,R,b_r_thumb0,0.1955857,2.047444,-0.1192477,2885.154
3,1,R,b_r_thumb1,0.2041165,2.068499,-0.1091682,2885.154
3,1,R,b_r_thumb2,0.2054743,2.100079,-0.1015573,2885.154
3,1,R,b_r_thumb3,0.1892123,2.126306,-0.08778568,2885.154
3,1,R,b_r_index1,0.2092001,2.077972,-0.04970657,2885.154
3,1,R,b_r_index2,0.2170392,2.104429,-0.02368562,2885.154
3,1,R,b_r_index3,0.2216982,2.121692,-0.007225628,2885.154
3,1,R,b_r_middle1,0.1872936,2.073985,-0.04785506,2885.154
3,1,R,b_r_middle2,0.1848017,2.102321,-0.01570571,2885.154
3,1,R,b_r_middle3,0.1841364,2.128325,-0.00663353,2885.154
3,1,R,b_r_ring1,0.168117,2.074739,-0.05586879,2885.154
3,1,R,b_r_ring2,0.1669961,2.113444,-0.05124207,2885.154
3,1,R,b_r_ring3,0.1732084,2.131001,-0.07019699,2885.154
3,1,R,b_r_pinky0,0.1621771,2.052563,-0.1058216,2885.154
3,1,R,b_r_pinky1,0.1505654,2.07654,-0.068751,2885.154
3,1,R,b_r_pinky2,0.1540101,2.107055,-0.06961781,2885.154
3,1,R,b_r_pinky3,0.1599121,2.123464,-0.08003175,2885.154
3,1,R,r_thumb_finger_tip_marker,0.1817141,2.148709,-0.08084889,2885.154
3,1,R,r_index_finger_tip_marker,0.2245783,2.136699,0.009137283,2885.154
3,1,R,r_middle_finger_tip_marker,0.1832635,2.15204,0.001207915,2885.154
3,1,R,r_ring_finger_tip_marker,0.1814044,2.140731,-0.09099516,2885.154
3,1,R,r_pinky_finger_tip_marker,0.1693429,2.13946,-0.09175084,2885.154
3,1,L,b_l_wrist,-0.004762748,2.047063,-0.1517892,2898.441
3,1,L,b_l_forearm_stub,-0.004762748,2.047063,-0.1517892,2898.441
3,1,L,b_l_thumb0,-0.01075497,2.070364,-0.143567,2898.441
3,1,L,b_l_thumb1,-0.0147692,2.094274,-0.1381015,2898.441
3,1,L,b_l_thumb2,-0.01274823,2.125444,-0.1290803,2898.441
3,1,L,b_l_thumb3,0.01145706,2.144467,-0.1151439,2898.441
3,1,L,b_l_index1,-0.01483679,2.116792,-0.0820765,2898.441
3,1,L,b_l_index2,-0.0100165,2.148575,-0.06195063,2898.441
3,1,L,b_l_index3,-0.006206833,2.170219,-0.05157318,2898.441
3,1,L,b_l_middle1,0.005755117,2.108592,-0.07925447,2898.441
3,1,L,b_l_middle2,0.01802069,2.144136,-0.05854486,2898.441
3,1,L,b_l_middle3,0.02613741,2.167267,-0.04597275,2898.441
3,1,L,b_l_ring1,0.02432698,2.103477,-0.08709393,2898.441
3,1,L,b_l_ring2,0.03498548,2.140527,-0.09296021,2898.441
3,1,L,b_l_ring3,0.02427277,2.138018,-0.1171488,2898.441
3,1,L,b_l_pinky0,0.02345876,2.070729,-0.1312429,2898.441
3,1,L,b_l_pinky1,0.04135285,2.098711,-0.09992597,2898.441
3,1,L,b_l_pinky2,0.04324467,2.127479,-0.1105365,2898.441
3,1,L,b_l_pinky3,0.03253499,2.128277,-0.1277765,2898.441
3,1,L,l_thumb_finger_tip_marker,0.03316512,2.153108,-0.1073784,2898.441
3,1,L,l_index_finger_tip_marker,-0.00127455,2.189827,-0.0419578,2898.441
3,1,L,l_middle_finger_tip_marker,0.03395554,2.186593,-0.03218783,2898.441
3,1,L,l_ring_finger_tip_marker,0.01370572,2.116048,-0.1174406,2898.441
3,1,L,l_pinky_finger_tip_marker,0.01991394,2.110684,-0.1314265,2898.441
3,1,R,b_r_wrist,0.1850665,2.026944,-0.1320297,2898.441
3,1,R,b_r_forearm_stub,0.1850665,2.026944,-0.1320297,2898.441
3,1,R,b_r_thumb0,0.1959675,2.045886,-0.1190373,2898.441
3,1,R,b_r_thumb1,0.2046176,2.066677,-0.1085224,2898.441
3,1,R,b_r_thumb2,0.2061942,2.09801,-0.09998611,2898.441
3,1,R,b_r_thumb3,0.1898209,2.123712,-0.08538187,2898.441
3,1,R,b_r_index1,0.2098796,2.074862,-0.04889364,2898.441
3,1,R,b_r_index2,0.2178365,2.100386,-0.02199228,2898.441
3,1,R,b_r_index3,0.2225697,2.117074,-0.00496914,2898.441
3,1,R,b_r_middle1,0.187987,2.070805,-0.04702748,2898.441
3,1,R,b_r_middle2,0.1856816,2.09828,-0.0141256,2898.441
3,1,R,b_r_middle3,0.185108,2.124231,-0.004896355,2898.441
3,1,R,b_r_ring1,0.1687712,2.071714,-0.05493046,2898.441
3,1,R,b_r_ring2,0.1676174,2.110309,-0.04946984,2898.441
3,1,R,b_r_ring3,0.1738027,2.12801,-0.06829976,2898.441
3,1,R,b_r_pinky0,0.1626178,2.050658,-0.10534,2898.441
3,1,R,b_r_pinky1,0.1511557,2.073782,-0.06768488,2898.441
3,1,R,b_r_pinky2,0.1544458,2.104325,-0.06790384,2898.441
3,1,R,b_r_pinky3,0.1603425,2.120893,-0.07806555,2898.441
3,1,R,r_thumb_finger_tip_marker,0.1822472,2.145859,-0.07774279,2898.441
3,1,R,r_index_finger_tip_marker,0.2255203,2.131524,0.01187514,2898.441
3,1,R,r_middle_finger_tip_marker,0.1843535,2.147968,0.002891982,2898.441
3,1,R,r_ring_finger_tip_marker,0.1819776,2.13767,-0.08913903,2898.441
3,1,R,r_pinky_finger_tip_marker,0.1698589,2.136911,-0.08968423,2898.441
3,1,L,b_l_wrist,-0.004810306,2.045971,-0.1518036,2914.046
3,1,L,b_l_forearm_stub,-0.004810306,2.045971,-0.1518036,2914.046
3,1,L,b_l_thumb0,-0.01083903,2.069009,-0.1428947,2914.046
3,1,L,b_l_thumb1,-0.01475821,2.092756,-0.1366996,2914.046
3,1,L,b_l_thumb2,-0.01256427,2.123653,-0.1268184,2914.046
3,1,L,b_l_thumb3,0.01143946,2.142228,-0.1119602,2914.046
3,1,L,b_l_index1,-0.01571869,2.113354,-0.07994261,2914.046
3,1,L,b_l_index2,-0.01114844,2.144502,-0.05879054,2914.046
3,1,L,b_l_index3,-0.00743692,2.16586,-0.04780297,2914.046
3,1,L,b_l_middle1,0.004791793,2.104969,-0.07707224,2914.046
3,1,L,b_l_middle2,0.01684099,2.139845,-0.05513596,2914.046
3,1,L,b_l_middle3,0.02483634,2.162657,-0.04191994,2914.046
3,1,L,b_l_ring1,0.02346616,2.100036,-0.08478374,2914.046
3,1,L,b_l_ring2,0.03435196,2.137254,-0.08891079,2914.046
3,1,L,b_l_ring3,0.02420014,2.13587,-0.1134295,2914.046
3,1,L,b_l_pinky0,0.02317367,2.0688,-0.1300227,2914.046
3,1,L,b_l_pinky1,0.04067631,2.095628,-0.09749714,2914.046
3,1,L,b_l_pinky2,0.04286486,2.124733,-0.1070813,2914.046
3,1,L,b_l_pinky3,0.03242706,2.126138,-0.1244488,2914.046
3,1,L,l_thumb_finger_tip_marker,0.03286985,2.150946,-0.1035379,2914.046
3,1,L,l_index_finger_tip_marker,-0.002591206,2.185223,-0.03766188,2914.046
3,1,L,l_middle_finger_tip_marker,0.03250701,2.181673,-0.02762979,2914.046
3,1,L,l_ring_finger_tip_marker,0.01358541,2.113966,-0.1148322,2914.046
3,1,L,l_pinky_finger_tip_marker,0.01980243,2.108726,-0.1288689,2914.046
3,1,R,b_r_wrist,0.1852362,2.02635,-0.1327695,2914.046
3,1,R,b_r_forearm_stub,0.1852362,2.02635,-0.1327695,2914.046
3,1,R,b_r_thumb0,0.1961002,2.045178,-0.119582,2914.046
3,1,R,b_r_thumb1,0.2048775,2.0658,-0.1088427,2914.046
3,1,R,b_r_thumb2,0.2066265,2.097039,-0.1000012,2914.046
3,1,R,b_r_thumb3,0.1900981,2.122499,-0.0851501,2914.046
3,1,R,b_r_index1,0.2099691,2.073447,-0.04914205,2914.046
3,1,R,b_r_index2,0.2180352,2.098338,-0.0216856,2914.046
3,1,R,b_r_index3,0.2228384,2.114629,-0.004301974,2914.046
3,1,R,b_r_middle1,0.1880857,2.069324,-0.04731312,2914.046
3,1,R,b_r_middle2,0.1859189,2.096145,-0.01386664,2914.046
3,1,R,b_r_middle3,0.185396,2.121987,-0.00433382,2914.046
3,1,R,b_r_ring1,0.1688659,2.070275,-0.05520144,2914.046
3,1,R,b_r_ring2,0.1676124,2.108812,-0.04936529,2914.046
3,1,R,b_r_ring3,0.1738512,2.126407,-0.06827664,2914.046
3,1,R,b_r_pinky0,0.162744,2.049735,-0.1058273,2914.046
3,1,R,b_r_pinky1,0.1512426,2.072438,-0.06792918,2914.046
3,1,R,b_r_pinky2,0.1544779,2.102987,-0.06809197,2914.046
3,1,R,b_r_pinky3,0.160514,2.119416,-0.07839805,2914.046
3,1,R,r_thumb_finger_tip_marker,0.1825337,2.144578,-0.07730687,2914.046
3,1,R,r_index_finger_tip_marker,0.2258534,2.128695,0.01285443,2914.046
3,1,R,r_middle_finger_tip_marker,0.1847148,2.145687,0.003572294,2914.046
3,1,R,r_ring_finger_tip_marker,0.1820957,2.135734,-0.08923964,2914.046
3,1,R,r_pinky_finger_tip_marker,0.1702974,2.135027,-0.09034397,2914.046
3,1,L,b_l_wrist,-0.00481043,2.045968,-0.1518036,2927.382
3,1,L,b_l_forearm_stub,-0.00481043,2.045968,-0.1518036,2927.382
3,1,L,b_l_thumb0,-0.01083927,2.069005,-0.1428929,2927.382
3,1,L,b_l_thumb1,-0.01475821,2.092752,-0.1366959,2927.382
3,1,L,b_l_thumb2,-0.01256383,2.123648,-0.1268125,2927.382
3,1,L,b_l_thumb3,0.01143934,2.142222,-0.1119519,2927.382
3,1,L,b_l_index1,-0.01572105,2.113345,-0.07993715,2927.382
3,1,L,b_l_index2,-0.01115146,2.144491,-0.05878243,2927.382
3,1,L,b_l_index3,-0.007440212,2.165848,-0.0477933,2927.382
3,1,L,b_l_middle1,0.004789225,2.104959,-0.07706665,2927.382
3,1,L,b_l_middle2,0.01683784,2.139834,-0.0551272,2927.382
3,1,L,b_l_middle3,0.02483286,2.162645,-0.04190951,2927.382
3,1,L,b_l_ring1,0.02346386,2.100027,-0.08477783,2927.382
3,1,L,b_l_ring2,0.03435021,2.137245,-0.0889003,2927.382
3,1,L,b_l_ring3,0.02419987,2.135864,-0.1134198,2927.382
3,1,L,b_l_pinky0,0.0231729,2.068795,-0.1300196,2927.382
3,1,L,b_l_pinky1,0.04067449,2.09562,-0.09749089,2927.382
3,1,L,b_l_pinky2,0.04286379,2.124725,-0.1070724,2927.382
3,1,L,b_l_pinky3,0.0324267,2.126132,-0.1244402,2927.382
3,1,L,l_thumb_finger_tip_marker,0.03286898,2.150941,-0.1035279,2927.382
3,1,L,l_index_finger_tip_marker,-0.002594722,2.185211,-0.03765083,2927.382
3,1,L,l_middle_finger_tip_marker,0.03250312,2.18166,-0.02761803,2927.382
3,1,L,l_ring_finger_tip_marker,0.01358505,2.113961,-0.1148254,2927.382
3,1,L,l_pinky_finger_tip_marker,0.01980207,2.10872,-0.1288622,2927.382
3,1,R,b_r_wrist,0.1852366,2.026348,-0.1327714,2927.382
3,1,R,b_r_forearm_stub,0.1852366,2.026348,-0.1327714,2927.382
3,1,R,b_r_thumb0,0.1961005,2.045176,-0.1195834,2927.382
3,1,R,b_r_thumb1,0.2048782,2.065798,-0.1088436,2927.382
3,1,R,b_r_thumb2,0.2066277,2.097036,-0.1000012,2927.382
3,1,R,b_r_thumb3,0.1900989,2.122496,-0.08514952,2927.382
3,1,R,b_r_index1,0.2099694,2.073443,-0.04914271,2927.382
3,1,R,b_r_index2,0.2180357,2.098333,-0.02168482,2927.382
3,1,R,b_r_index3,0.2228392,2.114623,-0.004300275,2927.382
3,1,R,b_r_middle1,0.188086,2.06932,-0.0473139,2927.382
3,1,R,b_r_middle2,0.1859196,2.096139,-0.01386596,2927.382
3,1,R,b_r_middle3,0.1853968,2.121982,-0.004332387,2927.382
3,1,R,b_r_ring1,0.1688662,2.070271,-0.05520216,2927.382
3,1,R,b_r_ring2,0.1676124,2.108808,-0.04936503,2927.382
3,1,R,b_r_ring3,0.1738514,2.126402,-0.06827662,2927.382
3,1,R,b_r_pinky0,0.1627443,2.049733,-0.1058286,2927.382
3,1,R,b_r_pinky1,0.1512429,2.072435,-0.06792983,2927.382
3,1,R,b_r_pinky2,0.1544781,2.102984,-0.06809247,2927.382
3,1,R,b_r_pinky3,0.1605144,2.119412,-0.07839894,2927.382
3,1,R,r_thumb_finger_tip_marker,0.1825344,2.144575,-0.07730576,2927.382
3,1,R,r_index_finger_tip_marker,0.2258543,2.128687,0.01285696,2927.382
3,1,R,r_middle_finger_tip_marker,0.1847158,2.145681,0.003574053,2927.382
3,1,R,r_ring_finger_tip_marker,0.1820961,2.135729,-0.08923997,2927.382
3,1,R,r_pinky_finger_tip_marker,0.1702985,2.135022,-0.09034573,2927.382
3,1,L,b_l_wrist,-0.004846768,2.045156,-0.1518196,2942.205
3,1,L,b_l_forearm_stub,-0.004846768,2.045156,-0.1518196,2942.205
3,1,L,b_l_thumb0,-0.01090823,2.067981,-0.1424017,2942.205
3,1,L,b_l_thumb1,-0.0147437,2.091593,-0.1356624,2942.205
3,1,L,b_l_thumb2,-0.01238865,2.122276,-0.1251686,2942.205
3,1,L,b_l_thumb3,0.01144517,2.140521,-0.1096437,2942.205
3,1,L,b_l_index1,-0.01639926,2.110735,-0.07840762,2942.205
3,1,L,b_l_index2,-0.01202271,2.141407,-0.05653194,2942.205
3,1,L,b_l_index3,-0.008382518,2.162564,-0.04513909,2942.205
3,1,L,b_l_middle1,0.004048621,2.102209,-0.07550742,2942.205
3,1,L,b_l_middle2,0.01591866,2.136578,-0.05269176,2942.205
3,1,L,b_l_middle3,0.02381664,2.15917,-0.03904609,2942.205
3,1,L,b_l_ring1,0.02279809,2.097408,-0.08311924,2942.205
3,1,L,b_l_ring2,0.03384722,2.134705,-0.08585658,2942.205
3,1,L,b_l_ring3,0.02415016,2.13424,-0.1105931,2942.205
3,1,L,b_l_pinky0,0.02294725,2.067328,-0.1291361,2942.205
3,1,L,b_l_pinky1,0.04014494,2.093262,-0.09573504,2942.205
3,1,L,b_l_pinky2,0.04256028,2.122601,-0.1045177,2942.205
3,1,L,b_l_pinky3,0.03232963,2.124475,-0.1219641,2942.205
3,1,L,l_thumb_finger_tip_marker,0.03262321,2.149362,-0.1007246,2942.205
3,1,L,l_index_finger_tip_marker,-0.003596558,2.181766,-0.03466734,2942.205
3,1,L,l_middle_finger_tip_marker,0.0313733,2.177983,-0.02443081,2942.205
3,1,L,l_ring_finger_tip_marker,0.01351334,2.11242,-0.1128602,2942.205
3,1,L,l_pinky_finger_tip_marker,0.0197077,2.107217,-0.1269602,2942.205
3,1,R,b_r_wrist,0.1853658,2.02592,-0.1333429,2942.205
3,1,R,b_r_forearm_stub,0.1853658,2.02592,-0.1333429,2942.205
3,1,R,b_r_thumb0,0.1961997,2.044667,-0.1200149,2942.205
3,1,R,b_r_thumb1,0.2051056,2.065148,-0.1091132,2942.205
3,1,R,b_r_thumb2,0.2070366,2.096311,-0.100044,2942.205
3,1,R,b_r_thumb3,0.1903607,2.12157,-0.0850159,2942.205
3,1,R,b_r_index1,0.2100279,2.072428,-0.04936526,2942.205
3,1,R,b_r_index2,0.2182026,2.096759,-0.02144326,2942.205
3,1,R,b_r_index3,0.2230757,2.112701,-0.003758134,2942.205
3,1,R,b_r_middle1,0.1881515,2.068255,-0.04756577,2942.205
3,1,R,b_r_middle2,0.1861242,2.094528,-0.0136784,2942.205
3,1,R,b_r_middle3,0.185664,2.120313,-0.003988321,2942.205
3,1,R,b_r_ring1,0.1689294,2.069233,-0.05544525,2942.205
